PROLIFIC_PID,story,summary,game,words
69442169f5917b8b470643ee,aid,"James is struggling financially and cant  make ends meet, he get approved for government assistance and will be finally be ahead. But said his neighbor who is apparently struggling also so he is trying to determine if he should help him out of keep he money to himself.",tg,48
5c8d1bee1bb19f00019d519e,aid,"James was the recipient of financial assistance from a government agency. He needed the money, but found out that his neighbor, Mark, also needed the money, and so he had an internal struggle on whether he should share or not. ",tg,40
60afb40b40ddc00476b86b2a,aid,"A moral dilemma where James was awarded financial assistance and an acquaintance of theirs (Mark) wasn't.
James really needed the money but had to choose whether he should give some of the money to Mark or not.
",tg,37
6756a94929aa9c7782b3ab2a,bonus,"After Steve's team won an award, Steve was given a monetary bonus with full freedom on if he shares it with his teammate or not. He's stuck wondering what the best decision to make is.",tg,35
6656019bbcdd22bc6736b43b,aid,james get financial aid acceptance letter. goes to collect. sees a friend who got no aid. james thinks about giving the other person some of the money,tg,27
5dcf7b49523df00ae9c4e07e,bonus,steve could choose howmuch of his bonus to give max,tg,10
6997afd4ada8787975fa7a3d,bonus,"Steve is happy to find out his team gets a performance bonus because he worked hard. His boss tells him the whole award goes to Steve, but Steve is allowed to give some to Max, his teammate. Steve now has to decide whether to keep it all or give some to Max, who also worked for the team's success. ",tg,59
5baec6c108a10b000139cce8,bonus,"Steve and his team were awarded a performance bonus for a project they worked on. Steve's director informed him that he could receive the full bonus or allocate it as he pleased. Steve is now trying to decide if and how he will split the amount with his teammates, notably Max, who made a significant contribution to their success.",tg,59
57541379f5000a0006b06ab4,aid,"James and Mark were struggling financially, and James particularly had no savings and it was hard making ends meet. One morning, James received a letter from a government welfare agency approving his request for full funding; Mark, however, had his application denied and James wonders if he should share the money with Mark, since he knows Mark is also struggling.",tg,60
6661b3bccfa516ea302f4556,aid,"james has been informed he will receive financial assistance. an acquaintance of james, mark has been rejected for financial assistance. james now has to decide if he should help mark ",tg,30
65c9b58f453a4edb808a02ee,bonus,"After weeks of preparation, you and your team exceeded your sales target. You receive a full bonus and are in charge of how to split it up or if you want to split it up,",tg,35
5f7783016ee66e2d3333b7f8,aid,"James was struggling financially, and finally received government aid he had applied for previously. He ran into his neighbor Mark at the aid office, who also applied but wasn't approved. Now James faces a personal decision about whether he should give Mark some money to help him out.",tg,48
699604f2a25e0b81cc0d1462,aid,"James received financial assistance, his acquaintance Mark did not, and james wondered how to feel",tg,15
69e6d082c77e1062d800b610,aid,"James was going through a rough financial period when all of a sudden he was approved for financial aid. When he went to a collect, he found his neighbor who was declined assistance. now he struggles to choose between helping or keeping all for himself as they both need it.",tg,50
69adb0c33130ba26c97b2236,bonus,"Steve's team was awarded a performance Bonus and Steve got the full Bonus allocated to him, which left Steve with a hard choice. He could keep the full Bonus, or give some to max. ",tg,34
69a842605c1f8cac5f50dff8,aid,"James, down on his luck, applied for a government aid program, and got accepted. His acquaintance, Mark, applied to the same program but without success, and now James has to decide whether he wants to share some of his financial aid with Mark.",tg,43
662fb3c5e1820641167cb02a,aid,James got finacian assistance and mark didnt.  James is deciding on giving mark some of the assistance,tg,17
57529fbc947a3d0007b53d1d,bonus,Steves team was given a bonus and he has to decide if he wants to give a portion to a teammate. ,tg,21
69b7434d35256b34f43c0c06,bonus,"Weeks after preparation, Steven learned that his team would be awarded for their performance. The director called Steve to talk about the bonus and tell him that he has to allocate the bonus. Steve has a big decision on his shoulders now; does he give some to Max or not?",tg,50
69e2ecc23485c4104095946c,aid,"James was facing a hard time financially when things took a turn all of a sudden cause of an unexpected financial aid assistance breakthrough. Upon collection, James met Mark learning he had missed out on the aid. Now James faces a dilemma on whether to keep all the money for himself or to give some of it to Mark.",tg,59
5c608e91001e34000145185a,aid,James needed money and was selected for financial aid. He discovered his neighbour Mark also applied but wasn’t selected.  He wondered if he should help Mark. ,tg,26
698a32613fd07cf32ad9a46d,bonus,Steve is faced will a dilemma regarding a bonus he has received for reaching a work target. He must decide if the bonus is fully his or to share with his coworker. ,tg,32
67770561d2aa386a73c31680,bonus,"He should give a proportion of the bonus to Max, up to 50%. If Steve believes that their contributions to the team's success were equal, he should split the money equally. If he believes his effort was higher, he should give himself a slightly higher proportion.",tg,46
6997ba37d5635d3f0df5f402,bonus,If Max was equally involved in the project then he should split the bonus equally.,tg,15
6995f53429f164a4c9d209e8,aid,james receives some money from a government welfare agency but his neighbour mark did not receive the help.james is torn between keeping all the money to himself or share it with mark,tg,32
6978e6262397d66a209b758c,aid,"James was having financial issues and received news that he would be receiving aid from the government. While collecting his check, he saw his neighbor there as well, but the neighbor did not receive any assistance. ",tg,36
69d704ad4b450abb54c1d890,aid,"James and his neighbor Mark both signed up for financial assistance independently. James was accepted and received assistance, but Mark was not selected. Now James faces a moral dilemma, to give some of the money to Mark or keep it for himself?",tg,42
69c85137f596a4b721c8f455,bonus,Steve's team received a performance bonus. The boss allocated all the bonus to Steve and now Steve can decide if he wants to give some of the bonus to Max.,tg,30
579983292fc0d400012c8937,bonus,"Steve, the leader of his team at work, was given a bonus by his boss for exceeding their sales target. The boss told Steve that if he wanted to, he could give a portion of his bonus to his teammate Max, who was a significant contributor in regard to the team's success.",tg,52
69a3328a8403e00da741b8b9,aid,James was going through a bit of a rough patch financially and so he applied for government aid which he found out he received. When he went to collect it he found out his neighbor Mark had also applied but was not accepted. Now he has the moral dilemma of choosing whether to keep all his aid money or to give some to Mark who is only an acquaintance.,tg,69
6310a30f9466069f3ec79b62,bonus,"after a lot of hard work Steve found out he is getting a bonus, which he can keep or share with Max, who also contributed well to the targets",tg,29
6942060425da4b5cec716310,bonus,"Steve and his team received a performance bonus for a sales target that they worked very hard for. Steve could chose to give some money to his coworker Max, or keep it all for himself. ",tg,35
697f8ce069331d50ffbcf152,bonus,"Steve was awarded the performance bonus. The full amount was allocated to him. If he chooses, he can split the bonus with Max or he can keep it all for himself.",tg,31
69dd6f6d1093210f77e01c83,bonus,The story is about a guy who get a work bonus for a project at work. The director said he can keep the whole bonus or share with his teammate who made a big contribution to the project also. Now he must make a choose whether to split it or keep it all.,tg,53
69e644eeaccc5f1ba5ba2a64,bonus,"Steve was allocated a bonus for great work, but he needed to decide how much to give to his colleauge who also did a lot of the work.",tg,28
63614f71fa75fcbcee84f2ac,aid,"This story is about a man named James who is in financial trouble and receives a government aid grant. Upon collecting the money, he discovers his neighbor Mark was also struggling but was denied the aid, leaving James to decide whether to keep the full amount or share it with Mark. ",tg,51
5b25d6ce7f781600014611dc,bonus,"Steve's team was awarded a bonus for exceeding their target sales. The director speaks with Steve and says all the money is going to him, but that we can choose whether he should give  a portion of the bonus to Max. The choice is his ",tg,45
69e7adbb9ea6da0b3c539e3d,aid,James and mark applied to receive financial assistance but only James received it. James isn't sure if he should help Mark or not.,tg,23
668436a6aea1d1d7e159f7ed,bonus,"Steve was awarded a performance bonus for exceeding his team's sales target after weeks of preparation with long hours and many nights staying late fine-tuning his pitch. As the team leader, Steve was given a choice by the director: he could keep the full bonus or he could it to his teammate, Max. ",tg,53
66413dffe5ab2f89b2fb3144,aid,"James was going through financial hardship and was approved for government assistance that he applied for months ago. When he went to collect, he noticed mark who is his neighbor was also there and got denied for help despite needing help which made James feel a certain type of way. ",tg,50
5823c1b185e40e00012f2e68,aid,James earnt the money and therefore was selected. Therefore he does not owe Mark anything.,tg,15
56cf6e8d31a5bc0006e1cdf5,bonus,Team leader Steve faced the choice of distributing a performance bonus between himself and teammate Max. He pondered at length.,tg,20
5d1b88dd6fb351001b70ae41,aid,James was awarded benefits by the government to help with financial issues and an acquaintance of his did not receive the benefits. He is currently wondering if he should share his benefits. ,tg,32
5a82032017ef350001706e9a,bonus,"Steve, along with his team, has successfully met their sales target. The director gave Steve the choice on how to allocate the performance bonus as the leader of the team.",tg,30
69ced969491a5ed7020eb068,bonus,The right thing to do is split evenly since you both worked hard.,tg,13
5a21aabb2b98bc0001a67c65,aid,"James received confirmation he would receive financial aid, but his neighbour was refused it. James contemplated whether he should share the aid or not.",tg,24
698b8737e4cc9b5200244183,bonus,Steve's team exceeded their sales target and was awarded a bonus that was given completely to Steve. Steve now has the decision to either keep the entire bonus or giving some to Max.,tg,33
69ddc1e222037ef9bf7651dd,bonus,Steve is given a bonus for his hard work and has the choice to allocate some of those earnings to Max who did a large portion of the work. ,tg,29
672a6f5fc7bda7ce7ce814a7,aid,"A financially struggling James was selected to receive financial aid from the government, but found out his financially struggling acquaintance Mark will not selected, therefore James debates whether to share some of the aid funds to Mark.  ",tg,37
69e7b4865bbb31c37ebb1354,bonus,"Steve with the help of his team and after weeks of work, was allocated a bonus payment in which he was able to decide if he kept the full bonus or split with his teammate. It was a decision given to him by his director, and ultimately he had to make the hard choice whether to give some to Max.",tg,60
62a74fec726aac54b9e43d75,aid,"James, who was experiencing a financial rough patch, received word that he was approved for a financial aid program that he had applied for months ago. While James was at the agency to collect, he ran into a neighbor acquaintance who had been turned down for financial aid, and James struggled with the decision of whether to share his money with the neighbor.",tg,63
69aa47fce0cf0eccc28e8d59,aid,James has been going through rough financial times with no savings left. one random morning he received an email from the government saying he was selected for financial assistance. on his way to the agency he bumped into mark who's his neighbor and also applied but he didn't get accepted. James is no wondering if he should keep all the money or share some to mark.,tg,66
69d0195558c1560ebed41d59,aid,"James was in a poor financial situation when he got an email saying he'd been granted full financial aid from a government welfare agency. When he collected, he learned that a neighbor had also applied but hadn't been chosen and now feels conflicted about sharing the money.",tg,47
654d3a401d8c1ce5b38925b3,aid,"James received government aid. Mark also applied, but did not receive it. James is deciding whether to share with Mark.",tg,20
62e641e757a7c8640079fbd9,aid,"James was struggling financially, but then, unexpectedly, he received government financial assistance that he had applied for months earlier. When he was at the government office, he saw his neighbor Mark, who was not selected for financial assistance. James was trying to decide if he should keep all the money or give some to Mark. ",tg,55
5afb313ab1e92800016421b6,bonus,He should give at least a portion to Max. Max contributed to the work that earned the bonus so he should be compensated for that.,tg,25
69a88446101e93a920fa2abc,bonus,Steve and his team earned a bonus for exceeding their sales target and the bonus was allocated to him since he is the leader. He now has to decide whether to keep the bonus to himself or share it with Max.,tg,41
66285c7950083c974f23ce6c,aid,"James was approved for financial aid from a government welfare program. He ran into Mark, who applied but was not accepted and now has to decide if he wants to give Mark some of his money.",tg,36
588ab33542c8e900019d02ae,bonus,"Steve was given a bonus for his team's hard work and was told that he could allocate some of it to his teammate Max, but he didn't have to. The choice was his.",tg,33
69a91528e556b3c064ec0a88,bonus,Steve and his team were awarded a performance bonus for exceeding their company's target. The bonus was given to Steve in full and he has the choice of whether to give some to his teammate Max or keep it all for himself. ,tg,42
69a0d100636e5ec34bb5206f,bonus,"After exceeding sales target, steve is awarded a full team bonus but it is given the choice to keep it all for himself or share it his teammate. Max . Steve musst now decide whether to keep the entire reward or acknowledge Max's significant contribution.by splitting the bonus.",tg,48
66b66a093af457af36097219,bonus,"Steve put in long hours and stayed late working and exceeded their sales target. His team was given a performance bonus, and the director told Steve that he is able to keep the whole bonus for himself or he can choose to give some of it to his teammate Max.",tg,50
63b724532ff8f6701c3fd84c,aid,"James was struggling for money, and unexpectedly had been selected for financial assistance. His friend Mark didn't qualify, and now James faces a moral dilemma.",tg,25
69e646d85b7594cb29a44736,aid,"The individual in question who is James, apparently is struggling financially, receives much needed government aid and discovers his neighbor Mark was denied the same assistance. He must now decide whether to keep all the funds for his own needs or as an act of goodwill on his part share some with Mark.",tg,53
65e7795d1685521fd01bd49a,aid,"James and Mark, neighbors, both applied for a government assistance program; months later, James was approved for financial relief, while his neighbor Mark was not. James faces a dilemma: should he keep his allocation money for himself, because he definitely needs it; or, should he share some of his relief allocation funds with Mark, because he thinks he knows that Mark is (or must be) struggling, too.",tg,67
66784c32524d51faa546901b,aid,"James was struggling financially and received a letter explaining he had been selected for financial assistance. He also learned that his neighbour had also applied for this but was unsuccessful, his dilemma was whether to share this with his neighbour.",tg,40
64012a2623351894f2917605,aid,"James was going through a rough time financially and he was struggling and had no savings left, One day he received a unexpected email from a government welfare agency that he applied months ago and he found out that he got been selected to get help financially. As he went to go collect his money he found Mark who was his neighbor he found out that Mark had also applied but was rejected, so he had a choice to make keep all his aid for him self or share some with Mark who was also struggling and so he thought about it.",tg,102
6970cdebc8c497d744a5381d,bonus,Steve was awarded a bonus for the hard work he did by his director. He was told he could keep it all or give some to his teammate Max. I think the best and most fair thing he could do is split it with Max since they both worked hard to exceed their sales target. ,tg,55
665bb3facf3b60004a908818,aid,James was expereincing financial hardship ad he was approved for welfare. However his neighbor was also having a hard time and was not approved. Now James is wondering if he should help his neighbor out.,tg,35
69c8e7fded5c8412575a3283,bonus,Steve receives a performance bonus for doing an amazing job at leading a pitch but is left with a dilemma. Steve is given the option to split some of his performance bonus money with his coworker Max who provided much help or keep all of it to himself. ,tg,48
69861c8ad34b4ad055115b6e,bonus,Steve got a bonus at work and now has to either keep it or give some of it to another worker.,tg,21
5c617b872026f300018082d1,aid,"James was selected for financial assistance from the government, as he was having difficulties.  His neighbour, Mark was not selected and James wondered whether he should share some of the money he received with Mark.",tg,35
5cc5e72ce3c44e0015fdf990,bonus,A team made their sales target and was awarded a bonus that the team lead got to decide how to split between themselves and the rest of the team.,tg,29
69421ef8135a50e03fc86812,aid,if the agency decided that one should get the money and the other gets nothing it must mean that the one getting the money is worse off than the other. he should keep all the money but maybe could help mark in some other ways ,tg,45
60e37439f7c69f9e2d4466eb,aid,"James and Mark both have applied for the aid program  he has been selected for financial assistance though welfare. James his neighbor was not selected for assistance. should he keep all the money for himself  he was tempted to, or should he give some to Mark.",tg,46
60faefcf667e07570bed9dcb,aid,James needed money so he applied to a government agency and was selected to get financial assistance. While on his way to get the assistance he ran into a neighbor who had also applied for assistance and was denied. James had to decide whether to give some of his money to his neighbor or not.,tg,55
69b2f3d53799e86cf22c23bf,bonus,"The team leader Steve was allocated the entire bonus that him and his team worked for. Steve now faces the question of whether he should keep the full bonus to himself, or share some with max. ",tg,36
6765e0b23439a746f96737b3,aid,"FINANCIALLY STRUGGLING JAMES MEETS HIS NEIGHBOUR, MARK AT THE FINANCIAL AID AGENCY AS HE WAS THERE TO COLLECT HIS AID. JAMES IS IN A DILEMMA AS TO GIVE FINANCIALLY STRUGGLING MARK A SHARE OF HIS AID OR KEEP ALL TO HIMSELF SINCE MARK'S APPLICATION FOR AID WAS REFUSED.",tg,48
670c17328b2ef3366ba42a34,bonus,I am getting a bonus for exceeding our sales target since i am team leader. I can however allocate some of it to my teammate if i want. I think he should give Max something since he did contribute to the target. ,tg,42
6658b2f320f33b713aa253b1,bonus,Steve spent long hours and staying late at work for weeks preparing for his pitch at work. Steve's team was then awarded a performance bonus for exceeding their sales target. Steve then received a phone call from the director discussing the bonus and allocated the full bonus to him as he is the team leader but gave him the option of either keeping all of the bonus to himself or give a portion of his choice to his teammate Max.,tg,80
69dfe9f171ae74e7e2e66393,aid,"It depends just how badly James was struggling at the time, and how he weighed the pros and cons. Does James have a family to support? How about Mark? Does James feel morally wrong about keeping all the money to himself? There's no ""correct"" answer for James, it comes down to what he thinks is right; he could give some to Mark and perhaps be payed back later down the line, building a good relationship with his neighbor, or keep it all to himself, if he thinks he needs that money right now and can't afford to share.",tg,98
69bb21b909c5c4199ae8e62f,bonus,The story is about a man named Steve who was given a performance bonus for work he and his team has done. He is given a choice by his boss of choosing whether to distribute any of those funds  to his teammate Max who has contributed significantly to the success of the team.,tg,53
698124ccc8172cdee6d7db3a,aid,"James applied for a welfare program and was accepted but his neighbor, who also applied, was denied. James considered giving some of it to his neighbor but he wasn't sure. ",tg,30
560379c9e372c00011bd4a90,aid,"Mark will need to have patience, this is James money. James have to think about himself and his family if he has one.  ",tg,23
66789a1e138a59bb4ad16fa5,aid,"James was struggling financially, and got an expected email saying he had been selected for financial assistance from the government. When he went to the agency to get the assistance, he saw his neighbor Mark, who did not get selected for aid, and James is trying to decide if he should share the financial assistance he got with Mark.",tg,59
69b43d8d48ba55adc970bdc9,bonus,"Steve's team earned a bonus for their hard work, to which Steve is in charge for how to share it with a team member. He must decide on whether to keep the bonus or share it with Max.",tg,38
614f4893a7f27d638ea5e58c,aid,"James applied to a government welfare agency for money.  He received a grant.  He then found out about Mark, a neighbor, who had also applied but was rejected.  James had to decide whether to keep the money or share with Mark.",tg,41
671cdd2146a2a9d3d0535132,aid,"After receiving much-needed government financial aid, James learns that his struggling neighbour was denied assistance and must decide whether to keep the full amount or share it.",tg,27
610241c4efd0d67f0d483a61,aid,"James, who is suffering from financial issues, managed to be selected for a government welfare program he applied to several months ago. On his way to the agency, he ran into his neighbor Mark, and found himself at a dilemma, as while Mark is just an acquaintance, he is also suffering from financial issues, and James is unsure as to whether to keep the money or give some to Mark.",tg,70
692a934941da9d9771e7abea,aid,"James was having some financial insecurity. He was selected by a government agency to receive full benefit. While going to collectg, he ran into Mark who also applied for the relief, but did not receivce it. He now is struggling with what to do.",tg,44
5f4d8b400a964794d613e4b8,bonus,"Steve's team was awarded a bonus at work for good sales performance. Steve's boss told Steve that it is his (Steve's) choice on how much of the bonus to give to Steve's teammate, Max.",tg,34
61647de75314468d5cb57f93,bonus,"Steve's team was rewarded with a large bonus for reaching his sales target. However, he now must decide how much of the bonus he wants to share with his teammate named Max.",tg,32
66df8a08c5adf9288b808641,bonus,"Steve is a team leader at his company and has one other teammate by the name of Max. They did a great job exceeding their sales target and Steve, being team leader was awarded a bonus which he could either keep or give any portion to his teammate. ",tg,48
69d95f3f08867331c4b96358,bonus,Steve's team was given an award for exceeding their sales target. Steven was given a bonus and was given the choice on whether he wants to keep the full bonus or share it with his team member Max which contributed to the team.,tg,43
5d3df3d633b894001a2596a3,aid,James going through a rough finance patch. He got soem goverment financila assitance went to collec t it met Mark a neighbour who got nothing. Mark also has no money,tg,30
612e64b26c1ed4e6cc77686a,aid,James and Mark were struggling and applied for financial services but only James was approved. He is considering whether he should give some of the money to Mark or not. I say he shouldnt,tg,34
6296bef3248bf76cc113926b,bonus,Steve had to decide if he wants to share the bonus with Max for his contributions.,tg,16
69c1414269b9919eec0790a1,aid,"James is not morally obligated to give the money to Mark since the agency may have determined Mark ineligible for assistance due to his income. However, if the funds were more than he needed, I think he could do with sharing some with Mark out of the kindness of his heart. ",tg,51
69c5931f9ab7626fca09d65b,bonus,"Steve, a team leader, is told that he's being given a performance bonus for how well his team did in exceeding their sales target. Steve's boss tells him that he will receive the full bonus, but he can choose to give some of that bonus to his teammate Max, and that it is up to him to decide how much of that bonus Max receives. ",tg,65
5f4beb12d01b150d4fe1d9f3,bonus,Steve and Max performed well enough to earn a bonus. That bonus was to be delegated at Steve's discretion. ,tg,19
6650c46dc4f3ab332602c04b,aid,"James was struggling with money, however luckily enough he was selected for financial assistance and was pleased about it as it would help him out a lot. When we went to go pick it up however, he met his neighbor Mark was also at the agency, but Mark wasn't so lucky himself and also needed the money. James was then met with a moral confliction of whether he should keep the money to better his financial situation or share it with Mark.",tg,82
676d6b0a137e2c9c8e9fc347,aid,"James experience a financial hardship so he applied for and was granted assistance from a government program. At the agency, he met Mark, an aquantance, who also applied but did not receive assistamce. Now John is thinking about helping Mark or not.",tg,42
5c2c62542c45d400014a32e6,bonus,Steve's team earned a bonus. He was charged with allocating it.,tg,11
5754420617f79f0007fbcd4a,aid,James had very little money but was able to receive financial support from the government. Subsequently he had a choice about whether to support his neighbour or not.,tg,28
63bdfe6a69fc4d15b3aec18d,bonus,"A man named Steve worked really ward on a presentation which he did a good job of giving. He received a bonus because of his work and had the chance to give some of the bonus to his partner, Max ",tg,40
6773f4dfb59cda6e2414cb19,aid,"I think he should share. I think I base this off of my own morality. If someone needs help and you have the ability to help, you should try to help. Some is better than none. ",tg,36
677ad4de86ffa3b3fd4f6bb7,bonus,I think Steve's relationship with Max will determine the amount he decides to spilt with him. If he feels that Max was the type of person to return the favour he could go for a fifty fifty split but on the other hand he may have a certain distrust in Max and decide to give him nothing or very little.,tg,60
696968ce6e15d186d48966b0,bonus,Steve's team was awarded a bonus for exceeding their target. Steve was allocated the full bonus for being the team leader and had to choose how much of it he would give to Max.,tg,34
5d45df733641d60001b68284,bonus,Steve and his team had worked hard and were rewarded with a bonus. He has a choice to cshare it with gus teammate Max.,tg,24
67cf0197f22f7a9c183a327d,aid,James has money he received from financial assistance. Mark did not get accepted and did not get money. The question is what should Mark do with the money?,tg,28
608f39d2c76e436967135846,bonus,"A few weeks of prep went into this Steve found out that he got a performance bonus, while now the decision is in Steve's hands if he wants to share with Max.",tg,32
55900dcffdf99b3f7aada3f5,bonus,"Steve earned a bonus for leading his sales team that exceeded their sales target. The Director gave a bonus to Steve, congratulating him and suggesting he could, if he wanted, allocate a portion to his teammate, Max. ",tg,37
5b646a727c39ee00010a18b0,aid,"James had applied to the welfare agency for assistance,  so did his neighbor Mark.  James was selected for financial assistance, Mark was not.   ]
I do not see any reason for James to share with Mark, but this is the question.",tg,41
5b8fe19ae3a406000131f1a6,aid,"James had been struggling money wise, he received money from government welfare. His acquaintance Mark didn't. James was conflicted on what he should do with the money",tg,27
6517301b6d21d25e19c7e501,bonus,Steves team met their sales goal and Steve received a bonus. He is then given the choice to split his bonus with Max who is a member of his team.,tg,30
69d4bb224f92302177d20222,aid,James was struggling financially. He applied for government welfare assistance and was accepted. His neighbour Mark was in a similar situation bit was rejected by the government welfare agency. ,tg,29
69c957f0791b7e0ce6c2e70a,bonus,"So Steve's team exceeded their sales goal, and because of this he received a bonus. He originally wanted to keep it but he is told that he is also able to split it with his team.",tg,36
699a6d5f9b1641091675e3e5,aid,"James was suffering financially and received financial aid from a government agency he applied months before. He found out his neighbor Mark had also applied and was denied, he is considering giving Mark some money.",tg,35
69bf8f25b1306860ca03c822,aid,"After a long times wait James had finally been approved for the financial aid he applied for. However his neighbor also applied and was not approved. James felt torn, should he share part of the money with his neighbor?",tg,39
63fba9e68d9ff349947fece5,bonus,"Steve received a large bonus for passing his sales target so his boss congratulated him and said he should consider giving part of the bonus he just received to his partner, Max. Max worked hard also to help team leader Steve surpass the sales target.",tg,45
646f77d9a7d75c8264dba865,bonus,"Split the bonus with Max evenly.  He earned it, and I would like to work again with Max on future projects and don't want to make him mad.",tg,28
69d806915b2f11bf69a80238,aid,james is in a tight financial situation and got accepted into the welfare agency but his neighbor did not. James is in a dilemma if he should give some to Mark,tg,31
60ae54561666056b2558ba4d,bonus,A sales team exceeded their goals.  The director gave Steve all the bonus and the option of providing a bonus to Max out of that bonus.  ,tg,26
654d0bd1f4ba143e0503a02f,bonus,"Steve's team was awarded a bonus for exceeding their sales target, which Steve worked very hard to achieve. The entire bonus was allocated to Steve with the opportunity to share it with Max, also on the team and who made a significant contribution to the success. The question is what should Steve do with the bonus - keep it all or share with Max.",tg,64
69a47dea4f8805134f6b7e88,bonus,Steve's team exceeded their sales target and earned a bonus. He now has to decide to keep it all for himself or share some with Max.,tg,26
6628591817056f60a12cb03b,aid,James and his neighbor mark both applied for gov assistant. James was selected and mark was not.,tg,17
60a07dab2b21a84ed893146f,aid,James was having a rough patch and was selected for financial assistance. When he went to pick up the money he found his neighbor Mark there who also needs money and wasn't selected. It is up to James to decide if he should give Mark some money,tg,47
633599d83df1823b08ae2e61,aid,"Give a small , 5% amount to be kind. Since it is not really required but the person also is struggling and it's a way of sharing what could be theirs ",tg,31
5b94963400e06e0001bf7856,bonus,Steve was awarded a bonus for his team exceeding a sales target which was set. Only he was given the bonus and had to decide if he was going to split it with his teammate Max,tg,36
60393d92ed55293a04c77920,bonus,He should give Max a part of the bonus to reflect his contribution to the teams success. It is only fair that Max get a part of the bonus as well. It was very unfair of the boss to not give the bonus to everyone on the team.,tg,48
5ea577076df53001cfd25994,bonus,"Steve and Max have worked very hard together and have achieved excellent results, exceeding their sales target. As they have done so well, the director, also called Steve, give the full bonus to Steve, as he is the team leader. Steve now has to decide how he should divide the bonus between himself and Max.",tg,55
611a2a2eba6e2d502cee04b5,aid,"i feel that we are both having money problems but why should i give mark my money that they are offering me to help i really don't mark and he is not family or very close to me, that would make a very differn;t point for me!!!",tg,47
69adc3c66cfafb8cc41ecf3e,bonus,"Steve's team received a bonus for beating a sales target, but it was all allocated to Steve. Steve has the choice to keep it all or give some to his teammate Max.",tg,32
66cd796477705fac5ba9aa65,aid,"James applied for government financial aid, as did his neighbor Mark. After a while with no response, James was struggling, after which he finally received word from the agency that he had been approved for the aid. As he left to receive the money, he asked his neighbor about his result, which was a negative. James is conflicted on whether or not to share the money. ",tg,66
5e6387b1b7d70b10675e3a26,aid,James was struggling to make ends meet but was chosen as a recipient for government assistance. His neighbor Mark also applied but wasn't selected and now James is trying to decide if he should share some of the money to help him.,tg,42
6595728299af962baf109b66,aid,"James won the lotto with the government welfare agency. He went to collect his ""winnings"" at the agency, in which his neighbour was also there. His neighbour also applied to be part of the ""lotto"", he wasn't selected. James felt bad, and thought about splitting the cash with Mark",tg,49
695fcaf23ab6c0d08a473a72,aid,James was struggling financially and received notice that he was approved for financial assistance by the Government. He met an acquaintance Mark at the agency when he went to collect and realized that Mark was turned down.,tg,37
69d81ce0d386a7cc7a95e09a,bonus,"Steve's been given the full team bonus but has to decide whether to share some of it with Max, who also put in serious work",tg,25
5d3ef27c5c79a10001f817a6,bonus,Steve received a team performance bonus but must decide whether to keep the entire amount for himself or share a portion with his teammate Max,tg,25
5df967d2f6191f6e87b236e6,aid,"James is in bad financial shape and he just learned that he was selected for a government program. He saw his neighbor who was in the same situation but was not selected, he was thinking whether he should help",tg,39
69bc5489f5ecef4bd3af96b7,aid,"James receives financial aid he needs but learns his neighbor Mark did not, presenting James with a moral dilemma about whether to keep the money or share it.",tg,28
63c3599c8a16601b603d421c,bonus,"Steve was very happy his team was awarded a performance bonus for exceeding their dales target and his boss told him the full bonus was his or he could could give some of it to his teammate Max. This was completely Steve's decision, knowing Max made a significant contribution to be awarded the bonus, Steve has a choice to make.",tg,60
66a182588d81e6d035c2b106,bonus,"Steve's team met a target and Steve was allocated the bonus, to either keep or share with Max. Steve needs to decide what they are going to do. ",tg,28
5b0ad393e9270900013b96e6,bonus,I will make sure Max gets perhaps 50% to insure he does great work with me in the future. Iwould despise myself if I kept all of the money. I would expect in the future he would 50%-ish with me again.,tg,41
69c34e859a3bb639110b072f,aid,"James was having financial difficulties and applied to a government assistance program. He was not expecting a response but received one that informed him he was accepted. He went down to collect and he saw Mark. Mark was an acquaintance/neighbor who had applied but didn't get the aid. James faced a moral dilemma in regards to if he was going to split the money or keep it, as he did have financial difficulties himself. ",tg,74
69bf26920c8c8f2ba40d0352,aid,"In this case, James was selected to receive the financial assistance. Unfortunately his neighbor did not receive the financial assistance from the government.  I personally believe that James should give some of the money to Mark.  This action will help Mark purchase the things that he needs. ",tg,47
581d38509b5b8800014d507e,bonus,steve was put in charge of the performance bonus earned by his team,tg,13
69a1babe22d7668a3a4b3f34,aid,James wasn't doing well financially and he received an email from a welfare agency stating that he was selected for financial assistance. He saw his neighbor Mark there who was also struggling financially but wasn't selected for the funds and James wasn't sure whether to keep the money for himself or to give some to Mark.,tg,56
5858c6178604ae000165e66a,aid,"James was selected for financial assistance, but his neighbor Mark was not. James is now contemplating if he should give some of his assistance to Mark. ",tg,26
614e549bc516dded4d538f1a,bonus,Steve has received a bonus at work for exceeding a sales target. Steve has the option of splitting his bonus with his team who helped him reach his sales target and he is trying to decider whether to do so. ,tg,40
699927b3240d8d196a9e501d,aid,"Basically, James was going through financial struggle but got aid from the government to help with his expenses. However, he faces a dilemma because his neighbor Mark did not receive the aid but also needs money so he needs to figure out whether or not he should give some to Mark.",tg,51
65fcff541a582fbad48a2d2e,bonus,Steve was happy that his team was awarded a bonus. His boss called him in and told him that he could keep the entire bonus or allocate it to his teammate max how ever he wanted. Steve did not know whether to keep or allocate knowing how much work Max did.,tg,51
