within_hp_id,source_study,source_row,PROLIFIC_PID,subject_id,game,Market,trial_order,anchor_allocation_kept,memory_source_column,memory,kw_dummy,market_x_kw,treatment_cell,anchor_share_sent,memory_key,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,category_num,category,classification_origin
WHP11210,market_control,632,5fbd54c50ecd620e6c887382,market_control::lt::5fbd54c50ecd620e6c887382,lt,1,1,6.0,memory_lt_-$2,"A special offer in a supermarket, where the supermarket gives you a cheaper deal to increase sales",0,0,lt_market,0.5,"a special offer in a supermarket, where the supermarket gives you a cheaper deal to increase sales",11.0,0.0833333333333333,I felt that it would be in my interest to increase the price,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11211,market_control,632,5fbd54c50ecd620e6c887382,market_control::lt::5fbd54c50ecd620e6c887382,lt,1,1,8.0,memory_lt_$0,"Buying something from friends and family, where you have told them the price and you don't make any additional money off them",0,0,lt_market,0.3333333333333333,"buying something from friends and family, where you have told them the price and you don't make any additional money off them",11.0,0.0833333333333333,I felt that it would be in my interest to increase the price,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11212,market_control,632,5fbd54c50ecd620e6c887382,market_control::lt::5fbd54c50ecd620e6c887382,lt,1,1,12.0,memory_lt_$4,"Price rises in restaurants, where the price has gone up because of the rise in costs of energy and ingredients.",0,0,lt_market,0.0,"price rises in restaurants, where the price has gone up because of the rise in costs of energy and ingredients.",11.0,0.0833333333333333,I felt that it would be in my interest to increase the price,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11213,market_control,632,5fbd54c50ecd620e6c887382,market_control::lt::5fbd54c50ecd620e6c887382,lt,0,2,4.0,memory_lt_control_$4,"Giving to charity, where you don't benefit and actually end up with less, but it's for a good cause.",0,0,lt_control,0.6666666666666666,"giving to charity, where you don't benefit and actually end up with less, but it's for a good cause.",6.0,0.5,I felt like it would be nice to share the amount equally between us,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11214,market_control,632,5fbd54c50ecd620e6c887382,market_control::lt::5fbd54c50ecd620e6c887382,lt,0,2,6.0,memory_lt_control_$2,Being fair with someone you know and making sure you get an even share,0,0,lt_control,0.5,being fair with someone you know and making sure you get an even share,6.0,0.5,I felt like it would be nice to share the amount equally between us,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11215,market_control,632,5fbd54c50ecd620e6c887382,market_control::lt::5fbd54c50ecd620e6c887382,lt,0,2,8.0,memory_lt_control_$0,"Not giving or taking, just accepting that you got the upper hand and you will take that with ought thinking about the other person.",0,0,lt_control,0.3333333333333333,"not giving or taking, just accepting that you got the upper hand and you will take that with ought thinking about the other person.",6.0,0.5,I felt like it would be nice to share the amount equally between us,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11216,market_control,632,5fbd54c50ecd620e6c887382,market_control::lt::5fbd54c50ecd620e6c887382,lt,0,2,12.0,memory_lt_control_-$4,"A lot of society, where people take from each other to get the highest benefit for themselves without thinking about the other person.",0,0,lt_control,0.0,"a lot of society, where people take from each other to get the highest benefit for themselves without thinking about the other person.",6.0,0.5,I felt like it would be nice to share the amount equally between us,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11217,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,1,1,4.0,memory_lt_-$4,A Clearance sale online,0,0,lt_market,0.6666666666666666,a clearance sale online,10.0,0.1666666666666666,"If it's getting sold for 12, I may as well be compensated for a fair amount that still allows for them to make a profit",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11218,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,1,1,6.0,memory_lt_-$2,Going into a shop and finding na item on sale,0,0,lt_market,0.5,going into a shop and finding na item on sale,10.0,0.1666666666666666,"If it's getting sold for 12, I may as well be compensated for a fair amount that still allows for them to make a profit",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11219,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,1,1,8.0,memory_lt_$0,Buying an item or service at full price,0,0,lt_market,0.3333333333333333,buying an item or service at full price,10.0,0.1666666666666666,"If it's getting sold for 12, I may as well be compensated for a fair amount that still allows for them to make a profit",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11220,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,1,1,12.0,memory_lt_$4,Something in an amazon basket going up in price due to demand,0,0,lt_market,0.0,something in an amazon basket going up in price due to demand,10.0,0.1666666666666666,"If it's getting sold for 12, I may as well be compensated for a fair amount that still allows for them to make a profit",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11221,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,0,2,4.0,memory_lt_control_$4,Paying a friend for half of an uber,0,0,lt_control,0.6666666666666666,paying a friend for half of an uber,7.5,0.375,"I want the money, but still want to share some",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11222,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,0,2,6.0,memory_lt_control_$2,Paying a friend for a drink,0,0,lt_control,0.5,paying a friend for a drink,7.5,0.375,"I want the money, but still want to share some",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11223,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,0,2,8.0,memory_lt_control_$0,"Going about your day as normal, not interacting with money",0,0,lt_control,0.3333333333333333,"going about your day as normal, not interacting with money",7.5,0.375,"I want the money, but still want to share some",Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11224,market_control,1194,5fd12770613f3b08ca51bb2c,market_control::lt::5fd12770613f3b08ca51bb2c,lt,0,2,12.0,memory_lt_control_-$4,Taking money from someone,0,0,lt_control,0.0,taking money from someone,7.5,0.375,"I want the money, but still want to share some",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11225,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,1,1,4.0,memory_lt_-$4,The amount would decrease to $4 (as you would minus $4),0,0,lt_market,0.6666666666666666,the amount would decrease to $4 (as you would minus $4),9.0,0.25,I would like a bit more money but didn't want to be too greedy to start with.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11226,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,1,1,6.0,memory_lt_-$2,The amount would decrease to $6 as you've take away $2,0,0,lt_market,0.5,the amount would decrease to $6 as you've take away $2,9.0,0.25,I would like a bit more money but didn't want to be too greedy to start with.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11227,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,1,1,8.0,memory_lt_$0,"The amount would stay the same, so it would be $8",0,0,lt_market,0.3333333333333333,"the amount would stay the same, so it would be $8",9.0,0.25,I would like a bit more money but didn't want to be too greedy to start with.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11228,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,1,1,12.0,memory_lt_$4,The amount would increase to $12 as you've added $4,0,0,lt_market,0.0,the amount would increase to $12 as you've added $4,9.0,0.25,I would like a bit more money but didn't want to be too greedy to start with.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11229,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,0,2,4.0,memory_lt_control_$4,I would then have $12 as i would have transferred $4 to add to my $8,0,0,lt_control,0.6666666666666666,i would then have $12 as i would have transferred $4 to add to my $8,8.0,0.3333333333333333,I have left it the same as it is a random game with an unknown player.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11230,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,0,2,6.0,memory_lt_control_$2,I would then have $10 as i would have transferred $2 to add to my $8,0,0,lt_control,0.5,i would then have $10 as i would have transferred $2 to add to my $8,8.0,0.3333333333333333,I have left it the same as it is a random game with an unknown player.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11231,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,0,2,8.0,memory_lt_control_$0,I would then have $8 as i would not have transferred any money,0,0,lt_control,0.3333333333333333,i would then have $8 as i would not have transferred any money,8.0,0.3333333333333333,I have left it the same as it is a random game with an unknown player.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11232,market_control,242,5fd65eb179363c54f7e0ab96,market_control::lt::5fd65eb179363c54f7e0ab96,lt,0,2,12.0,memory_lt_control_-$4,I would then have $4 as i would have transferred $4 out of my $8,0,0,lt_control,0.0,i would then have $4 as i would have transferred $4 out of my $8,8.0,0.3333333333333333,I have left it the same as it is a random game with an unknown player.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11233,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,0,1,4.0,memory_lt_control_$4,"If both started with money and the person with 8 dollars was going to buy 2 coffees, the one with 4 dollars would transfer their share.",0,0,lt_control,0.6666666666666666,"if both started with money and the person with 8 dollars was going to buy 2 coffees, the one with 4 dollars would transfer their share.",6.0,0.5,To make it even for both.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11234,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,0,1,6.0,memory_lt_control_$2,If both got different pocket money and the one with 8 dollars transferred 2 dollars to make it even.,0,0,lt_control,0.5,if both got different pocket money and the one with 8 dollars transferred 2 dollars to make it even.,6.0,0.5,To make it even for both.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11235,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,0,1,8.0,memory_lt_control_$0,Both given different pocket money.,0,0,lt_control,0.3333333333333333,both given different pocket money.,6.0,0.5,To make it even for both.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11236,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,0,1,12.0,memory_lt_control_-$4,"If both started with money and the person with 8 dollars bought 2 coffees, the one with 4 dollars would transfer their share.",0,0,lt_control,0.0,"if both started with money and the person with 8 dollars bought 2 coffees, the one with 4 dollars would transfer their share.",6.0,0.5,To make it even for both.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11237,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,1,2,4.0,memory_lt_-$4,A deal to allow the broker to make more money e.g. bulk buy.,0,0,lt_market,0.6666666666666666,a deal to allow the broker to make more money e.g. bulk buy.,12.0,0.0,the producer should make the money that it is being sold at,Moral,1,2,Mutual Benefit / Cooperation,gpt_5_6_subagent_rowwise
WHP11238,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,1,2,6.0,memory_lt_-$2,Reducing the price slightly but not to equal amounts.,0,0,lt_market,0.5,reducing the price slightly but not to equal amounts.,12.0,0.0,the producer should make the money that it is being sold at,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11239,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,1,2,8.0,memory_lt_$0,Allowing the producer and broker to make money by allowing a mark up.,0,0,lt_market,0.3333333333333333,allowing the producer and broker to make money by allowing a mark up.,12.0,0.0,the producer should make the money that it is being sold at,Moral,1,2,Mutual Benefit / Cooperation,gpt_5_6_subagent_rowwise
WHP11240,market_control,908,5febcb7129db95d12bec9e2b,market_control::lt::5febcb7129db95d12bec9e2b,lt,1,2,12.0,memory_lt_$4,Selling the data for what it is worth but no profit for the broker.,0,0,lt_market,0.0,selling the data for what it is worth but no profit for the broker.,12.0,0.0,the producer should make the money that it is being sold at,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11241,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,0,1,4.0,memory_lt_control_$4,,0,0,lt_control,0.6666666666666666,,6.0,0.5,I wanted the interaction to be fair for both of us. We can share the amount equally without it harming either of us.,Moral,1,0,No clear justification,empty_text
WHP11242,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,0,1,6.0,memory_lt_control_$2,,0,0,lt_control,0.5,,6.0,0.5,I wanted the interaction to be fair for both of us. We can share the amount equally without it harming either of us.,Moral,1,0,No clear justification,empty_text
WHP11243,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,0,1,8.0,memory_lt_control_$0,,0,0,lt_control,0.3333333333333333,,6.0,0.5,I wanted the interaction to be fair for both of us. We can share the amount equally without it harming either of us.,Moral,1,0,No clear justification,empty_text
WHP11244,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,0,1,12.0,memory_lt_control_-$4,,0,0,lt_control,0.0,,6.0,0.5,I wanted the interaction to be fair for both of us. We can share the amount equally without it harming either of us.,Moral,1,0,No clear justification,empty_text
WHP11245,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,1,2,4.0,memory_lt_-$4,When I go to sign a new lease on an apartment I've been living in for four years and the price has gone up so now my income has been decreased by that much each month.,0,0,lt_market,0.6666666666666666,when i go to sign a new lease on an apartment i've been living in for four years and the price has gone up so now my income has been decreased by that much each month.,8.5,0.2916666666666666,I wanted to change the price slightly but didn't want the other participant to be ripped off.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11246,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,1,2,6.0,memory_lt_-$2,When I get paid and hope to purchase something but the government has allowed inflation to become so high that the price of the item I wish to buy has increased by 2 dollars so my spending power has been decreased by 2 dollars.,0,0,lt_market,0.5,when i get paid and hope to purchase something but the government has allowed inflation to become so high that the price of the item i wish to buy has increased by 2 dollars so my spending power has been decreased by 2 dollars.,8.5,0.2916666666666666,I wanted to change the price slightly but didn't want the other participant to be ripped off.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11247,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,1,2,8.0,memory_lt_$0,When I don't make an effort to involve myself in any side hustles so that my bank account stays at zero and the entities that I owe money to do not get paid.,0,0,lt_market,0.3333333333333333,when i don't make an effort to involve myself in any side hustles so that my bank account stays at zero and the entities that i owe money to do not get paid.,8.5,0.2916666666666666,I wanted to change the price slightly but didn't want the other participant to be ripped off.,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11248,market_control,788,5fec06ae197628d566cdc782,market_control::lt::5fec06ae197628d566cdc782,lt,1,2,12.0,memory_lt_$4,When I offer something for sale on marketplace and ask $4 more for it than what others with similar items are asking.,0,0,lt_market,0.0,when i offer something for sale on marketplace and ask $4 more for it than what others with similar items are asking.,8.5,0.2916666666666666,I wanted to change the price slightly but didn't want the other participant to be ripped off.,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11249,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,0,1,4.0,memory_lt_control_$4,"gifting, lending, charity ..",0,0,lt_control,0.6666666666666666,"gifting, lending, charity ..",8.0,0.3333333333333333,i dont know if the other person needs it but i know i do,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11250,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,0,1,6.0,memory_lt_control_$2,"help, gift, charity",0,0,lt_control,0.5,"help, gift, charity",8.0,0.3333333333333333,i dont know if the other person needs it but i know i do,Self-interest,3,1,Moral,primary_agent_rowwise
WHP11251,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,0,1,8.0,memory_lt_control_$0,money transfer was not needed,0,0,lt_control,0.3333333333333333,money transfer was not needed,8.0,0.3333333333333333,i dont know if the other person needs it but i know i do,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11252,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,0,1,12.0,memory_lt_control_-$4,"monies owed, help",0,0,lt_control,0.0,"monies owed, help",8.0,0.3333333333333333,i dont know if the other person needs it but i know i do,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11253,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,1,2,4.0,memory_lt_-$4,"clearance, or final sale, closing down",0,0,lt_market,0.6666666666666666,"clearance, or final sale, closing down",9.0,0.25,a lil profit doesnt hurt while keeping it fair,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11254,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,1,2,6.0,memory_lt_-$2,"a discount, a seasonal sale",0,0,lt_market,0.5,"a discount, a seasonal sale",9.0,0.25,a lil profit doesnt hurt while keeping it fair,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11255,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,1,2,8.0,memory_lt_$0,"standard sale, no change",0,0,lt_market,0.3333333333333333,"standard sale, no change",9.0,0.25,a lil profit doesnt hurt while keeping it fair,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11256,market_control,396,5fef10fbbf9ae41f48f739ee,market_control::lt::5fef10fbbf9ae41f48f739ee,lt,1,2,12.0,memory_lt_$4,"mark up in prices, could be seasonal",0,0,lt_market,0.0,"mark up in prices, could be seasonal",9.0,0.25,a lil profit doesnt hurt while keeping it fair,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11257,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,0,1,4.0,memory_lt_control_$4,letting a child win against you in a board game at family night,0,0,lt_control,0.6666666666666666,letting a child win against you in a board game at family night,12.0,0.0,"i do not know the other person and so hold no feelings towards them. i have no issue making sure i have as much as possible, as i am sure they will do",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11258,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,0,1,6.0,memory_lt_control_$2,splitting winnings with a friend on a night out,0,0,lt_control,0.5,splitting winnings with a friend on a night out,12.0,0.0,"i do not know the other person and so hold no feelings towards them. i have no issue making sure i have as much as possible, as i am sure they will do",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11259,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,0,1,8.0,memory_lt_control_$0,winning a game against a stranger on a betting table,0,0,lt_control,0.3333333333333333,winning a game against a stranger on a betting table,12.0,0.0,"i do not know the other person and so hold no feelings towards them. i have no issue making sure i have as much as possible, as i am sure they will do",Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11260,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,0,1,12.0,memory_lt_control_-$4,cheating at a game and taking all of the winnings.,0,0,lt_control,0.0,cheating at a game and taking all of the winnings.,12.0,0.0,"i do not know the other person and so hold no feelings towards them. i have no issue making sure i have as much as possible, as i am sure they will do",Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11261,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,1,2,4.0,memory_lt_-$4,gifting an item to someone that i would normal sell or charge for,0,0,lt_market,0.6666666666666666,gifting an item to someone that i would normal sell or charge for,11.5,0.0416666666666666,i wanted as much as possible but i knew the other person would recieve nothing as theyre selling price was set at 12 so i lowered it slightly,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11262,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,1,2,6.0,memory_lt_-$2,itd be similar to giving friends and family a discount on the items you asell at a store,0,0,lt_market,0.5,itd be similar to giving friends and family a discount on the items you asell at a store,11.5,0.0416666666666666,i wanted as much as possible but i knew the other person would recieve nothing as theyre selling price was set at 12 so i lowered it slightly,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11263,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,1,2,8.0,memory_lt_$0,general business - if no expenses have increase. accepting thats the price and continue as before,0,0,lt_market,0.3333333333333333,general business - if no expenses have increase. accepting thats the price and continue as before,11.5,0.0416666666666666,i wanted as much as possible but i knew the other person would recieve nothing as theyre selling price was set at 12 so i lowered it slightly,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11264,market_control,965,5ff0379d6bfb633786fd9b27,market_control::lt::5ff0379d6bfb633786fd9b27,lt,1,2,12.0,memory_lt_$4,increasing prices at a store due to expenses increasing as a result of raw material costs,0,0,lt_market,0.0,increasing prices at a store due to expenses increasing as a result of raw material costs,11.5,0.0416666666666666,i wanted as much as possible but i knew the other person would recieve nothing as theyre selling price was set at 12 so i lowered it slightly,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11265,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,0,1,4.0,memory_lt_control_$4,I relate to this as a surprise bonus,0,0,lt_control,0.6666666666666666,i relate to this as a surprise bonus,7.5,0.375,It was a token amount just to give them a small boost,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11266,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,0,1,6.0,memory_lt_control_$2,This feels like trying to make the situation fairer for the other person and reflects charity giving,0,0,lt_control,0.5,this feels like trying to make the situation fairer for the other person and reflects charity giving,7.5,0.375,It was a token amount just to give them a small boost,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11267,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,0,1,8.0,memory_lt_control_$0,This reminds me of any activity with a financial decision that is fair to both participants,0,0,lt_control,0.3333333333333333,this reminds me of any activity with a financial decision that is fair to both participants,7.5,0.375,It was a token amount just to give them a small boost,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11268,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,0,1,12.0,memory_lt_control_-$4,This feels similar to taxes on my paycheck,0,0,lt_control,0.0,this feels similar to taxes on my paycheck,7.5,0.375,It was a token amount just to give them a small boost,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11269,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,1,2,4.0,memory_lt_-$4,This reminds me of a situation where the amount is reduced a significant amount and becomes a bargain for someone and a loss for another,0,0,lt_market,0.6666666666666666,this reminds me of a situation where the amount is reduced a significant amount and becomes a bargain for someone and a loss for another,8.0,0.3333333333333333,I decided to keep this exactly as it was and not interfere.,No clear justification,0,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11270,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,1,2,6.0,memory_lt_-$2,This feels like a sale on something at a store,0,0,lt_market,0.5,this feels like a sale on something at a store,8.0,0.3333333333333333,I decided to keep this exactly as it was and not interfere.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11271,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,1,2,8.0,memory_lt_$0,This is stability. I like when my favorite products are the same price over time.,0,0,lt_market,0.3333333333333333,this is stability. i like when my favorite products are the same price over time.,8.0,0.3333333333333333,I decided to keep this exactly as it was and not interfere.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11272,market_control,1037,5ff1fd761d6cb468718cdbeb,market_control::lt::5ff1fd761d6cb468718cdbeb,lt,1,2,12.0,memory_lt_$4,I think this is closest to inflation,0,0,lt_market,0.0,i think this is closest to inflation,8.0,0.3333333333333333,I decided to keep this exactly as it was and not interfere.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11273,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,1,1,4.0,memory_lt_-$4,a shop having a 50% off sale.,0,0,lt_market,0.6666666666666666,a shop having a 50% off sale.,8.0,0.3333333333333333,This price allows the broker to makes some commission off my data which covers their role in the transaction.,Mutual Benefit / Cooperation,2,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11274,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,1,1,6.0,memory_lt_-$2,Discounting for damages.,0,0,lt_market,0.5,discounting for damages.,8.0,0.3333333333333333,This price allows the broker to makes some commission off my data which covers their role in the transaction.,Mutual Benefit / Cooperation,2,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11275,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,1,1,8.0,memory_lt_$0,Paying what you owe.,0,0,lt_market,0.3333333333333333,paying what you owe.,8.0,0.3333333333333333,This price allows the broker to makes some commission off my data which covers their role in the transaction.,Mutual Benefit / Cooperation,2,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11276,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,1,1,12.0,memory_lt_$4,"getting paid an unfair amount, taking advantage of the broker.",0,0,lt_market,0.0,"getting paid an unfair amount, taking advantage of the broker.",8.0,0.3333333333333333,This price allows the broker to makes some commission off my data which covers their role in the transaction.,Mutual Benefit / Cooperation,2,1,Moral,gpt_5_6_subagent_rowwise
WHP11277,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,0,2,4.0,memory_lt_control_$4,,0,0,lt_control,0.6666666666666666,,8.0,0.3333333333333333,Fair commission for the broker.,Moral,1,0,No clear justification,empty_text
WHP11278,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,0,2,6.0,memory_lt_control_$2,,0,0,lt_control,0.5,,8.0,0.3333333333333333,Fair commission for the broker.,Moral,1,0,No clear justification,empty_text
WHP11279,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,0,2,8.0,memory_lt_control_$0,,0,0,lt_control,0.3333333333333333,,8.0,0.3333333333333333,Fair commission for the broker.,Moral,1,0,No clear justification,empty_text
WHP11280,market_control,315,60029445bb11311e25e6f16c,market_control::lt::60029445bb11311e25e6f16c,lt,0,2,12.0,memory_lt_control_-$4,,0,0,lt_control,0.0,,8.0,0.3333333333333333,Fair commission for the broker.,Moral,1,0,No clear justification,empty_text
