classification_id,memory_key,memory,category_num,classification_origin,category
WCLS11420,"this is simply sound financial logic in a situation such as this, where you're almost certainly not actually denying anybody else any money.","This is simply sound financial logic in a situation such as this, where you're almost certainly not actually denying anybody else any money.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11421,"this is someone who wants to even it out and make it 50/50. by removing 2 from 8 and adding 2 to 4 it would give both participants 6$, making it even.","This is someone who wants to even it out and make it 50/50. By removing 2 from 8 and adding 2 to 4 it would give both participants 6$, making it even.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11422,"this is something i would imagine a family member would do, they go without so that thier child isnt left wanting.","This is something i would imagine a family member would do, they go without so that thier child isnt left wanting.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11423,this is stability. i like when my favorite products are the same price over time.,This is stability. I like when my favorite products are the same price over time.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11424,this is stealing,this is stealing,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11425,this is supply and demand time. a few years ago i cleared some antique pieces from the house to the local shop and had done a little bit of research. when i explained what i thought they might be worth i then said that i would drop 40% if he bought the lot. he was happy,This is supply and demand time. A few years ago I cleared some antique pieces from the house to the local shop and had done a little bit of research. When I explained what I thought they might be worth I then said that I would drop 40% if he bought the lot. He was happy,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11426,this is taking money from someone that owes me money simply because i loaned it to them in a time of need and this is pay back,This is taking money from someone that owes me money simply because I loaned it to them in a time of need and this is pay back,1,gpt_5_6_subagent_rowwise,Moral
WCLS11427,"this is the act of establishing perfect equality or fairness. you move $2 from your initial $8 share, resulting in a perfectly equal split of the total pot: $6 for you and $6 for the other participant. this reflects a strong preference for equity over personal gain.","This is the act of establishing perfect equality or fairness. You move $2 from your initial $8 share, resulting in a perfectly equal split of the total pot: $6 for you and $6 for the other participant. This reflects a strong preference for equity over personal gain.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11428,this is the amount i gibe wm baggers when i pick up my order from the store. minimal acknowledgement.,This is the amount I gibe WM baggers when I pick up my order from the store. Minimal acknowledgement.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11429,this is the best scenario for both of us.,This is the best scenario for both of us.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11430,this is the diplomatic choice. this feels like the one i would probably choose. this one feels like the a fair a proper option. this means that the person who started with more gets to keep a good amount while also passing some on to the person who began with nothing. this is like what i imagine most charities receive.,This is the diplomatic choice. This feels like the one I would probably choose. This one feels like the a fair a proper option. This means that the person who started with more gets to keep a good amount while also passing some on to the person who began with nothing. This is like what I imagine most charities receive.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11431,this is the equivalent of breaking even.,This is the equivalent of breaking even.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11432,this is the equivalent of charging the real price. this could be a typical business who is selling their wares in order to make ends meet,This is the equivalent of charging the real price. This could be a typical business who is selling their wares in order to make ends meet,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11433,this is the fairest distribution. it's like two siblings splitting treats equally so they both benefit.,This is the fairest distribution. It's like two siblings splitting treats equally so they both benefit.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11434,this is the fairest option of all the choices.,This is the fairest option of all the choices.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11435,this is the fairest option. we're sharing resources. it feels the most honest and diplomatic.,This is the fairest option. We're sharing resources. It feels the most honest and diplomatic.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11436,this is the fairest situation and what i think would reflect an ideal world or utopian society. this reminds me of friendship and having people be on equal footing.,This is the fairest situation and what I think would reflect an ideal world or utopian society. This reminds me of friendship and having people be on equal footing.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11437,"this is the inverse of the above example. i would receive $8 and the other person would receive $4. it doesn't remind me of anything,","This is the inverse of the above example. I would receive $8 and the other person would receive $4. It doesn't remind me of anything,",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11438,this is the kind of option i think someone would take if they don't really understand this type of game.,This is the kind of option I think someone would take if they don't really understand this type of game.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11439,this is the last data packet i have to sell and sale have gone well,This is the last data packet I have to sell and sale have gone well,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11440,"this is the least fair, but most favorable to me. they get none and i get all of the money.","This is the least fair, but most favorable to me. They get none and I get all of the money.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11441,this is the most fair approach - i am sharing with the other person and then we will both have $6,This is the most fair approach - I am sharing with the other person and then we will both have $6,1,gpt_5_6_subagent_rowwise,Moral
WCLS11442,"this is the most fair as you both have the same amount of money,","This is the most fair as you both have the same amount of money,",1,gpt_5_6_subagent_rowwise,Moral
WCLS11443,this is the most generous. someone in a financially secure position could do this to help someone else.,This is the most generous. Someone in a financially secure position could do this to help someone else.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11444,this is the normal price,this is the normal price,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11445,this is the normal price of the item and it's at the retail level,This is the normal price of the item and it's at the retail level,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11446,this is the perfect thing to do in this scenario. it is considerate and just to split the money evenly.,This is the perfect thing to do in this scenario. It is considerate and just to split the money evenly.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11447,"this is the result i'd somewhat like, i would hate to have to lose or transfer any money.","This is the result I'd somewhat like, I would hate to have to lose or transfer any money.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11448,this is the same as above and you can barter and lower the price.,This is the same as above and you can barter and lower the price.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11449,"this is the same, this is a very stupid survey","This is the same, this is a very stupid survey",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11450,"this is the socialism choice. this is like the national football league, where the league as a whole negotiates and splits the proceeds from it's tv deal. everyone gets an equal share yet that still leads to good and bad teams, who despite receiving the same amount, invest that money poorly.","This is the socialism choice. This is like the National Football league, where the league as a whole negotiates and splits the proceeds from it's tv deal. Everyone gets an equal share yet that still leads to good and bad teams, who despite receiving the same amount, invest that money poorly.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11451,"this is the socialist choice, splitting the money evenly. this like what people hope will happen when things are split evenly. i would say this is like social services like free healthcare from the government in foreign countries like canada or the uk.","This is the socialist choice, splitting the money evenly. This like what people hope will happen when things are split evenly. I would say this is like social services like free healthcare from the government in foreign countries like Canada or the UK.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11452,"this is the sort of thing that a charity or charitable person might do. they see they have a lot more than someone else and kind of over compensate, giving more to someone else than they keep to provide for themselves.","This is the sort of thing that a charity or charitable person might do. They see they have a lot more than someone else and kind of over compensate, giving more to someone else than they keep to provide for themselves.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11453,this is the status quo the best option,this is the status quo the best option,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11454,this is the world of sharks that money-hungry capitalists want to live in.,This is the world of sharks that money-hungry capitalists want to live in.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11455,this is to get someone on side as you are giving them more of the split,this is to get someone on side as you are giving them more of the split,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11456,this is too generous.,This is too generous.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11457,this is transferring a bonus from a company to their employee,This is transferring a bonus from a company to their employee,1,gpt_5_6_subagent_rowwise,Moral
WCLS11458,this is two friends pooling their money so they can have a equal amount to spend at the fayre.,This is two friends pooling their money so they can have a equal amount to spend at the fayre.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11459,this is ultimately what i would do. it is not my responsibility to give any money to this person or to be fair with this person,This is ultimately what I would do. It is not my responsibility to give any money to this person or to be fair with this person,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11460,"this is unfair and would be comparable to someone overcharging you for a product/service, and taking advantage of you for their own profit.","This is unfair and would be comparable to someone overcharging you for a product/service, and taking advantage of you for their own profit.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11461,this is unfair. why do i deserve to keep all of the money? it feels like someone discovering a lost wallet and keeping it for themselves.,This is unfair. Why do I deserve to keep all of the money? It feels like someone discovering a lost wallet and keeping it for themselves.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11462,this is unselfish and kind!,This is unselfish and kind!,1,gpt_5_6_subagent_rowwise,Moral
WCLS11463,this is very fair - similar to receiving 6 dollars.,This is very fair - similar to receiving 6 dollars.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11464,this is very high quality data and worth the price.,This is very high quality data and worth the price.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11465,this is very negative territory,this is very negative territory,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11466,this is very selfish.,This is very selfish.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11467,this is very selfless and reminds me of a charitable organisation - i imagine a charity would be very focused on helping others regardless to if this is a detriment to themselves.,This is very selfless and reminds me of a charitable organisation - I imagine a charity would be very focused on helping others regardless to if this is a detriment to themselves.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11468,this is very similar to sharing a glory with a co worker and not taking all the benefits to yourself,This is very similar to sharing a glory with a co worker and not taking all the benefits to yourself,1,gpt_5_6_subagent_rowwise,Moral
WCLS11469,this is what currently everything costs. the same,This is what currently everything costs. the same,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11470,this is what i do with monetary gifts given to me and my partner; i give them half of the gift so that they benefit equally to me.,This is what I do with monetary gifts given to me and my partner; I give them half of the gift so that they benefit equally to me.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11471,this is what i find the most fair and equal split. this is how people get along and find peace. i had this happen with marbles when i was on playground when i was a kid. i had more marbles than a friend and gave him and equal share. it brought a smile to his face.,This is what i find the most fair and equal split. This is how people get along and find peace. I had this happen with marbles when i was on playground when i was a kid. I had more marbles than a friend and gave him and equal share. It brought a smile to his face.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11472,"this is what i would want to do in this instance, if a friend won 10 and i won 20 i'd give them a fiver","This is what I would want to do in this instance, if a friend won 10 and I won 20 I'd give them a fiver",1,gpt_5_6_subagent_rowwise,Moral
WCLS11473,this is when inflation happens and things go up in cost.,This is when inflation happens and things go up in cost.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11474,this isn't an event that i would encounter as nothing is actually happening in regards to money being transferred. it could be i have spent money for myself but then have met a friend and offered them some of a snack or a drink i've bought,This isn't an event that I would encounter as nothing is actually happening in regards to money being transferred. It could be I have spent money for myself but then have met a friend and offered them some of a snack or a drink I've bought,1,gpt_5_6_subagent_rowwise,Moral
WCLS11475,this isn't good it doesn't do anything.,This isn't good it doesn't do anything.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11476,this isn’t the right option to be fair,This isn’t the right option to be fair,1,gpt_5_6_subagent_rowwise,Moral
WCLS11477,this item is very popular and harder to attain.,This item is very popular and harder to attain.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11478,this just doesnt feel fair,this just doesnt feel fair,1,gpt_5_6_subagent_rowwise,Moral
WCLS11479,this just reminds me of going into a pub with friends and seeing an offer off drinks if we bought a certain amount,This just reminds me of going into a pub with friends and seeing an offer off drinks if we bought a certain amount,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11480,"this just reminds me of present day, living in the now and that's what the data costs","This just reminds me of present day, living in the now and that's what the data costs",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11481,this just seems like plain equitable distribution. sharing rewards for a team project for example.,This just seems like plain equitable distribution. Sharing rewards for a team project for example.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11482,"this just sounds like someone trying to take advantage of the broker, since they would not stand to gain from this. like a predatory company or a con man.","This just sounds like someone trying to take advantage of the broker, since they would not stand to gain from this. Like a predatory company or a con man.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11483,this keeps the price the same so the broker would have to give me all the profit.,This keeps the price the same so the broker would have to give me all the profit.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11484,this less noticiable as icannot buy much with two dollars,this less noticiable as Icannot buy much with two dollars,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11485,this lets me keep most of the money ($8) but gives the other participant at least a little.,This lets me keep most of the money ($8) but gives the other participant at least a little.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11486,"this like getting paid $12 and choosing to transfer $6 to a person i owe, leaving me with $6.","This like getting paid $12 and choosing to transfer $6 to a person I owe, leaving me with $6.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11487,"this makes me think of a familial relationship, particularly between a parent and child. i think the parent would give more money to their child than what is 'fair' as they want what is best for their child, but still need to be sensible and think of themselves.","This makes me think of a familial relationship, particularly between a parent and child. I think the parent would give more money to their child than what is 'fair' as they want what is best for their child, but still need to be sensible and think of themselves.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11488,"this makes me think of a person who puts others first, but maybe not in a good way. i think both people should be happy without the other having to completely sacrifice themselves, with the exception of giving to those in serious need.","This makes me think of a person who puts others first, but maybe not in a good way. I think both people should be happy without the other having to completely sacrifice themselves, with the exception of giving to those in serious need.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11489,this makes me think of something in the sale,This makes me think of something in the sale,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11490,this makes me think of something reduced in the shop,This makes me think of something reduced in the shop,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11491,this makes no sense. similar to what.,this makes no sense. similar to what.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11492,"this matches what they are being paid for the data, but the person providing the data should get more money","This matches what they are being paid for the data, but the person providing the data should get more money",1,gpt_5_6_subagent_rowwise,Moral
WCLS11493,this means i transferred nothing to this individual. more like i did not offer any help,this means i transferred nothing to this individual. more like i did not offer any help,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11494,this means i would take everything that they have and they would have nothing.,This means I would take everything that they have and they would have nothing.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11495,"this means that instead of giving a gift work £10, i decided to give for £6 instead.","This means that instead of giving a gift work £10, I decided to give for £6 instead.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11496,this means that the listing price is four dollars less than $12.,This means that the listing price is four dollars less than $12.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11497,this means that the price has changed significantly and has reduced.,This means that the price has changed significantly and has reduced.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11498,this means that the price has not changed at all.,This means that the price has not changed at all.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11499,this means that we will both recieve the same amount so would be a fair solution and allocation.,This means that we will both recieve the same amount so would be a fair solution and allocation.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11500,this means the buyer must give the seller 4 dollars for the product,This means the buyer must give the seller 4 dollars for the product,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11501,this means the price has changed by half,This means the price has changed by half,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11502,this means the value of the data is worthless,This means the value of the data is worthless,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11503,this means you decrease in price by $2,this means you decrease in price by $2,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11504,this means you decrease the price by $4,This means you decrease the price by $4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11505,this means you decreased the price by $4,this means you decreased the price by $4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11506,this means you did not change in price,this means you did not change in price,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11507,this means you increase the price by $4,this means you increase the price by $4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11508,this means you increased the payment by $4,this means you increased the payment by $4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11509,this might be a charitable donation.,This might be a charitable donation.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11510,"this might be like being asked to make a donation to the amount of your choosing, and choosing not to donate anything. i imagine this is quite a likely scenario for many people","This might be like being asked to make a donation to the amount of your choosing, and choosing not to donate anything. I imagine this is quite a likely scenario for many people",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11511,this might be similar to a situation where you don't know much about what you are selling so you set it at the price that the computer told you to.,This might be similar to a situation where you don't know much about what you are selling so you set it at the price that the computer told you to.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11512,"this might be similar to a situation where you offer help that’s fair but not excessive. for example, imagine you’re at a charity fundraiser and you're not able to donate a huge amount, but you decide to contribute $6 because it feels like a reasonable amount within your budget. it's a compromise between showing support and maintaining your own financial balance. it’s a thoughtful but modest gesture—helping someone in a meaningful way, without overcommitting.","This might be similar to a situation where you offer help that’s fair but not excessive. For example, imagine you’re at a charity fundraiser and you're not able to donate a huge amount, but you decide to contribute $6 because it feels like a reasonable amount within your budget. It's a compromise between showing support and maintaining your own financial balance. It’s a thoughtful but modest gesture—helping someone in a meaningful way, without overcommitting.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11513,"this might be the right price. original data is important. copy right, right?","This might be the right price. Original data is important. Copy right, right?",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11514,this might look like shares are too low and might make people think there is a risk in the company/investment. alternatively it could make it more appealing to buy shares.,This might look like shares are too low and might make people think there is a risk in the company/investment. Alternatively it could make it more appealing to buy shares.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11515,this once again equivalent to choosing not donate at all to a charity that you do not support the cause of.,This once again equivalent to choosing not donate at all to a charity that you do not support the cause of.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11516,this one definitely feels like theft,This one definitely feels like theft,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11517,"this one feels a little greedy, but i can see how it could be justified by blaming the allocation as being 'correct' and wanting it to stand","This one feels a little greedy, but i can see how it could be justified by blaming the allocation as being 'correct' and wanting it to stand",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11518,this one i do not like. i would not get any money.,This one I do not like. I would not get any money.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11519,this one is more in favor of them. they would get the majority of the money and i would be left with a little.,This one is more in favor of them. They would get the majority of the money and I would be left with a little.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11520,this person needs the money from a transaction.,This person needs the money from a transaction.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11521,this player decides that all players must win the same amount. no winner and losers.,This player decides that all players must win the same amount. No winner and losers.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11522,this price change has no real impact,This price change has no real impact,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11523,this price change is very substantial,This price change is very substantial,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11524,this price is similar to the cost for a pack of gum.,This price is similar to the cost for a pack of gum.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11525,this price reminds me of when i bought a concert ticket the day before the concert. the individual selling it was desperate therefore reduced the price by a large amount.,This price reminds me of when I bought a concert ticket the day before the concert. The individual selling it was desperate therefore reduced the price by a large amount.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11526,this probably isn’t the best option in my opinion,This probably isn’t the best option in my opinion,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11527,this product is very aligned with the current market.,This product is very aligned with the current market.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11528,this puts me in the position of being a government and taking everything i can get my hands on,This puts me in the position of being a government and taking everything I can get my hands on,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11529,this question doesn't even make sense. what do i find it similar to? giving away $4 of my own money,This question doesn't even make sense. What do I find it similar to? Giving away $4 of my own money,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11530,this question makes no sense,This question makes no sense,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11531,this question makes no sense the instructions are not clear,this question makes no sense the instructions are not clear,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11532,this reduction is quite a huge negative difference.,This reduction is quite a huge negative difference.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11533,this reflects a scenario where the broker's role is seen as more quantifiable monetarily. the act of having to 'sell' and the uncertainty is seen as notable enough that their potential earnings would be more than the provider.,This reflects a scenario where the broker's role is seen as more quantifiable monetarily. The act of having to 'sell' and the uncertainty is seen as notable enough that their potential earnings would be more than the provider.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11534,this relates to nothing at all,this relates to nothing at all,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11535,"this reminds me a sale item that is no longer in demand, but someone will still find it valuable at the reduced price.","This reminds me a sale item that is no longer in demand, but someone will still find it valuable at the reduced price.",2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11536,"this reminds me of a church i went into, in which they did something similar when collecting information and needed to sell their research to a publisher","This reminds me of a church I went into, in which they did something similar when collecting information and needed to sell their research to a publisher",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11537,"this reminds me of a friend who was always the one who looked after her sick uncle. my friend was a single mother and struggled to make ends meet. for whatever reason which has never been made clear , her uncle left his house and all his assets to my friends sister and family who had never been very good at doing stuff for this uncle and who selfishly kept all of the £350,000 to themselves . understandably my friend felt very bitter towards her sister and disrespected by her uncle.","This reminds me of a friend who was always the one who looked after her sick uncle. My friend was a single mother and struggled to make ends meet. For whatever reason which has never been made clear , her uncle left his house and all his assets to my friends sister and family who had never been very good at doing stuff for this uncle and who selfishly kept all of the £350,000 to themselves . Understandably my friend felt very bitter towards her sister and disrespected by her uncle.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11538,"this reminds me of a real life situation where a friend started to live with a partner who earned more than they did, however, for personal, 'fun' money, outside of bills, they did not equalise their money.","This reminds me of a real life situation where a friend started to live with a partner who earned more than they did, however, for personal, 'fun' money, outside of bills, they did not equalise their money.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11539,"this reminds me of a reverse robin hood situation, stealing from someone poorer and giving it to the rich.","This reminds me of a reverse robin hood situation, stealing from someone poorer and giving it to the rich.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11540,this reminds me of a situation where someone needs your help financially but you're not in a position to help them,This reminds me of a situation where someone needs your help financially but you're not in a position to help them,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11541,this reminds me of a situation where the amount is reduced a significant amount and becomes a bargain for someone and a loss for another,This reminds me of a situation where the amount is reduced a significant amount and becomes a bargain for someone and a loss for another,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11542,this reminds me of any activity with a financial decision that is fair to both participants,This reminds me of any activity with a financial decision that is fair to both participants,1,gpt_5_6_subagent_rowwise,Moral
WCLS11543,this reminds me of being a little kid and you don't want to give up any of your 5 candy bars so you and your friend can have the same amount.,This reminds me of being a little kid and you don't want to give up any of your 5 candy bars so you and your friend can have the same amount.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11544,"this reminds me of being kind, maybe like when they ask at the grocery store if you would like to donate $2 to harvest for hunger and you do. it feels nice.","This reminds me of being kind, maybe like when they ask at the grocery store if you would like to donate $2 to Harvest for Hunger and you do. It feels nice.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11545,this reminds me of being selfish and wanting all the funds to myself.,This reminds me of being selfish and wanting all the funds to myself.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11546,"this reminds me of better times, things cost less but it also reminds me of something that never happens, the price going down on an item","This reminds me of better times, things cost less but it also reminds me of something that never happens, the price going down on an item",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11547,this reminds me of deals that i have had online where my partner and i agreed on a 50/50 share of profits for a sale. due to the available payment options we chose his account to accept the payment in but it had a processing fee that made him pay an extra $4 so we split that expense 50/50 as well.,This reminds me of deals that I have had online where my partner and I agreed on a 50/50 share of profits for a sale. Due to the available payment options we chose his account to accept the payment in but it had a processing fee that made him pay an extra $4 so we split that expense 50/50 as well.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11548,"this reminds me of giving my best team member to another manager's critical project. my own team's performance might be impacted temporarily by losing a key person, but it ensures the most important organizational goal is met, making the other team and the facility more successful.","This reminds me of giving my best team member to another manager's critical project. My own team's performance might be impacted temporarily by losing a key person, but it ensures the most important organizational goal is met, making the other team and the facility more successful.",2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS11549,"this reminds me of having completed a crafting project and the craft, in this case a scented candle, turned out so well that if i would sell it i would consider it more valuable and would raise the price.","This reminds me of having completed a crafting project and the craft, in this case a scented candle, turned out so well that if I would sell it I would consider it more valuable and would raise the price.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11550,"this reminds me of in a gameshow when people take the minus offer for the prize pot, where you are taking away from what others have earned, it is not fair.","this reminds me of in a gameshow when people take the minus offer for the prize pot, where you are taking away from what others have earned, it is not fair.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11551,this reminds me of making a contribution to a colleagues leaving gift and giving within my means.,This reminds me of making a contribution to a colleagues leaving gift and giving within my means.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11552,this reminds me of more selfish times where i needed to keep to myself,This reminds me of more selfish times where I needed to keep to myself,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11553,this reminds me of my bestfriend. she has given me the rest of the funds needed for my purchase when i didn't have enough cash.,This reminds me of my bestfriend. She has given me the rest of the funds needed for my purchase when i didn't have enough cash.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11554,this reminds me of older times when things cost less and everything wasn't about price hikes,This reminds me of older times when things cost less and everything wasn't about price hikes,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11555,this reminds me of one person getting everything and the other person getting nothing,this reminds me of one person getting everything and the other person getting nothing,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11556,this reminds me of people being unfair and maybe disliking the other person,This reminds me of people being unfair and maybe disliking the other person,1,gpt_5_6_subagent_rowwise,Moral
WCLS11557,"this reminds me of people i have met previously, who possess selfish characteristics and would take from someone they don't even know just to benefit themselves","This reminds me of people i have met previously, who possess selfish characteristics and would take from someone they don't even know just to benefit themselves",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11558,this reminds me of people that are intentional about donating some of their earnings to charity,This reminds me of people that are intentional about donating some of their earnings to charity,1,gpt_5_6_subagent_rowwise,Moral
WCLS11559,this reminds me of people who like to be fair and give another person a break.,This reminds me of people who like to be fair and give another person a break.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11560,"this reminds me of simply retail shopping. the price that the product sells for is communicated upfront, fixed and the price isn't really negotiated or changed. i imagine taking a dress off the rack to try on and knowing that the price isn't going to change, at least for the duration of my shopping trip.","This reminds me of simply retail shopping. The price that the product sells for is communicated upfront, fixed and the price isn't really negotiated or changed. I imagine taking a dress off the rack to try on and knowing that the price isn't going to change, at least for the duration of my shopping trip.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11561,this reminds me of someone being greedy and taking every bit of the money for themselves. for example someone stealing from another person.,This reminds me of someone being greedy and taking every bit of the money for themselves. For example someone stealing from another person.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11562,"this reminds me of someone who is clever, fair and sensible, who knows how to fix a problem and does it with no fuss","this reminds me of someone who is clever, fair and sensible, who knows how to fix a problem and does it with no fuss",1,gpt_5_6_subagent_rowwise,Moral
WCLS11563,this reminds me of splitting a lottery win with a friend even though i bought the ticket. an equal division feels fair.,This reminds me of splitting a lottery win with a friend even though I bought the ticket. An equal division feels fair.,1,gpt_5_6_subagent_rowwise,Moral
